CUSTOMER_ID,CUSTOMER_NAME,AGE,MARITAL_STATUS,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,HOUSE_TYPE,CITY,STATE
A00008916,William Gaines,51,Y,Y,6,LI,Bachelor,Rent,Danville,VT
A00006856,Noemi Fairley,30,Y,Y,6,HI,NA,Mortgage,Arvada,CO
A00001372,Deon Coulter,32,Y,Y,3,LI,Bachelor,Mortgage,Manchester,CT
A00008497,Jeremy Ares,48,Y,Y,4,MI,High School,Rent,Manchester,CT
A00000813,Boyd Trajillo,41,Y,Y,4,MI,Bachelor,Rent,Panama City,FL
A00007858,John Park,61,Y,Y,7,MI,Bachelor,Rent,Shelburne,VT
A00007953,Margarita Hall,58,Y,Y,6,LI,Masters,Rent,San Leandro,CA
A00006060,Christine Doung,48,Y,N,4,LI,NA,Rent,Arvada,CO
A00003413,Yvette Zimmerman,28,Y,Y,4,HI,Bachelor,Mortgage,Colchester,VT
A00006128,Debra Oliphant,40,N,Y,5,HI,PhD,Own,Nashville,TN
A00004199,John Bergeron,27,Y,Y,6,MI,MD,Mortgage,Davis,CA
A00002272,Joseph Lynch,50,N,Y,6,MI,Bachelor,Mortgage,Arvada,CO
A00009404,Brigitte Milan,33,Y,Y,6,LI,High School,Own,Washington,DC
A00003869,Paul Jones,42,N,Y,3,HI,Masters,Mortgage,Manchester,CT
A00001094,Douglas Blankenship,39,N,N,5,MI,High School,Rent,Anchorage,AK
A00002646,Sheldon Henry,32,Y,N,4,MI,Masters,Rent,Savannah,GA
A00005352,Mandi Delgado,30,Y,Y,4,HI,College,Mortgage,Washington,DC
A00008515,Lan Eoff,33,Y,Y,2,MI,MD,Own,,CA
A00001732,Kathy Miller,37,Y,Y,2,MI,Masters,Rent,Washington,DC
A00009194,Erika Kimble,35,Y,Y,6,HI,High School,Mortgage,Merrimac,MA
A00001403,Pamela Toon,39,Y,Y,5,LI,Bachelor,Mortgage,Pioneer,CA
A00006370,Helen Gonzalez,55,Y,Y,3,HI,Bachelor,Rent,Savannah,GA
A00006628,Leslie Jawad,39,Y,Y,4,MI,Bachelor,Mortgage,Glendale,AZ
A00009904,Denise Blake,53,Y,Y,6,MI,Bachelor,Own,Louisville,KY
A00003128,Fay Delosh,26,Y,Y,4,LI,Bachelor,Rent,Riverview,FL
A00009645,Joseph Brandenburg,52,Y,Y,3,MI,Bachelor,Rent,Mammoth Lakes,CA
A00005503,Jesse Rawson,30,Y,Y,5,MI,College,Mortgage,Groton,CT
A00007882,Keith Costa,25,Y,Y,3,MI,Masters,Mortgage,Louisville,KY
A00006947,Addie Connor,57,N,Y,5,MI,Masters,Mortgage,Montgomery,AL
A00001998,Steven Grilli,29,Y,Y,5,LI,NA,Own,Hayward,CA
A00009093,Patricia Humann,37,Y,Y,7,MI,Masters,Rent,Fayetteville,AR
A00002051,Sharon Vinton,47,Y,Y,4,MI,High School,Mortgage,Anchorage,AK
A00006620,Issac Bonn,50,Y,Y,7,MI,PhD,Mortgage,Crownsville,MD
A00005499,Jeanne Neumeyer,54,Y,Y,2,MI,Bachelor,Own,Fremont,CA
A00009572,Vivian Kiesel,28,Y,Y,6,MI,High School,Rent,Louisville,KY
A00009234,James Witzke,57,N,Y,3,HI,PhD,Mortgage,Glendale,AZ
A00009678,William Oconnor,58,Y,Y,7,HI,Bachelor,Rent,Washington,DC
A00009223,Louis White,51,N,Y,7,LI,High School,Rent,Annapolis,MD
A00007302,Phillip Johnson,35,N,Y,6,MI,Bachelor,Rent,Washington,DC
A00009108,Glenn Page,44,Y,Y,4,HI,High School,Mortgage,Fayetteville,AR
A00003534,Tracey Lytle,38,N,Y,6,HI,PhD,Mortgage,Westmore,VT
A00000853,Heather Raines,40,Y,Y,3,LI,Bachelor,Own,Washington,DC
A00000114,Nathaniel Transou,39,N,Y,4,LI,High School,Own,Annapolis,MD
A00009110,Michael Foy,64,N,Y,3,MI,NA,Rent,Glendale,AZ
A00004922,Rod Bolden,37,Y,Y,5,MI,High School,Mortgage,Panama City,FL
A00005725,Miranda Masella,47,Y,Y,5,MI,College,Own,Arvada,CO
A00007598,Arthur Susko,44,Y,Y,2,LI,Bachelor,Rent,Anchorage,AK
A00007627,Georgia Neault,62,Y,Y,3,MI,High School,Mortgage,Mount Juliet,TN
A00000969,Martha Dalton,43,N,Y,4,LI,College,Mortgage,Northfield,KY
A00006375,Candice Chappell,48,Y,Y,6,MI,High School,Rent,Nashville,TN
A00009167,Jennifer Foote,43,Y,Y,2,MI,Masters,Own,Arvada,CO
A00008033,William Halcomb,57,Y,Y,2,LI,NA,Rent,Washington,DC
A00000557,Arthur Noman,59,N,Y,6,LI,High School,Rent,Manchester,CT
A00004135,James Schneider,64,N,Y,6,MI,High School,Mortgage,Brookline,MA
A00005968,Susan Collins,49,Y,Y,7,MI,College,Mortgage,Oklahoma City,OK
A00005130,Beulah Cornelius,50,N,Y,2,LI,Masters,Mortgage,Burlington,VT
A00001832,Shaun Santos,39,Y,Y,7,MI,High School,Rent,Whitmore,CA
A00001610,Ann Rogers,58,Y,Y,2,MI,MD,Mortgage,Nashville,TN
A00001124,Reginald Guercio,62,Y,Y,6,HI,High School,Rent,Panama City,FL
A00000934,Sharon Greek,31,N,Y,5,MI,High School,Rent,Panama City Beach,FL
A00003569,Lisa Henriksen,51,Y,Y,7,LI,Bachelor,Mortgage,Panama City Beach,FL
A00003823,Marie Wilson,36,N,Y,2,HI,PhD,Mortgage,Panama City,FL
A00009936,John Sledge,25,N,Y,5,LI,High School,Mortgage,Fayetteville,AR
A00004525,James Bailey,53,Y,Y,5,HI,College,Rent,Panama City,FL
A00001034,Bertha Natoli,25,Y,Y,3,MI,MD,Mortgage,Nashville,TN
A00000299,Pamela Luthi,48,Y,Y,5,MI,MD,Rent,Anchorage,AK
A00007742,Linda White,28,Y,Y,3,MI,Bachelor,Rent,Brookline,MA
A00001719,Matt Mattis,64,Y,N,7,MI,NA,Rent,Anchorage,AK
A00001650,Kathlene Mcnamara,43,N,Y,5,LI,Bachelor,Own,Mountain View,CA
A00004488,Marsha Heaton,64,Y,Y,5,LI,High School,Own,Nashville,TN
A00000001,Kyle Richardson,29,Y,Y,3,MI,High School,Own,Edgewater,MD
A00004375,Robert Torres,33,N,N,7,HI,Bachelor,Mortgage,Blue Lake,CA
A00003445,George Hunt,49,Y,Y,7,HI,College,Mortgage,Savannah,GA
A00003630,Gregory Lien,52,Y,Y,7,HI,PhD,Mortgage,Pismo Beach,CA
A00006693,Paula Redding,29,Y,Y,2,HI,MD,Mortgage,Manchester,CT
A00002827,Terry Castillo,48,N,Y,4,HI,Bachelor,Own,Savannah,GA
A00002691,Jimmie Herbert,50,Y,Y,6,HI,Bachelor,Rent,Fayetteville,AR
A00004948,Darrell Vang,40,Y,Y,2,MI,NA,Own,Louisville,KY
A00000369,Meridith Hoag,32,Y,Y,3,MI,College,Own,Fayetteville,AR
A00000255,Joseph Smith,53,Y,Y,6,LI,PhD,Rent,Hayward,CA
A00001897,Katherine Metzler,44,Y,Y,7,MI,Masters,Mortgage,Fayetteville,AR
A00000878,Lloyd Turner,61,Y,Y,4,LI,Bachelor,Rent,Salinas,CA
A00000051,Nathan Brown,39,N,Y,4,MI,Bachelor,Rent,Savannah,GA
A00008450,Roger Sato,51,Y,Y,5,MI,Masters,Mortgage,Lunenburg,MA
A00006590,Roger Atkinson,43,Y,Y,5,MI,Bachelor,Mortgage,Nashville,TN
A00001041,Earl Rodriguez,46,Y,Y,3,LI,High School,Mortgage,Arvada,CO
A00003567,Irma Navarro,50,N,Y,7,HI,High School,Rent,Arvada,CO
A00005894,Marlene Silberman,29,Y,Y,3,LI,High School,Mortgage,Santa Cruz,CA
A00002375,William Mosier,52,N,Y,4,MI,Bachelor,Mortgage,Arvada,CO
A00002965,Michael Mason,33,Y,Y,4,HI,Bachelor,Own,Glendale,AZ
A00006857,Hunter Hoffer,47,N,Y,7,LI,High School,Rent,Fremont,CA
A00008992,Robin Dixon,55,Y,Y,6,HI,Bachelor,Rent,Glendale,AZ
A00004244,Ben King,27,Y,Y,7,MI,High School,Rent,Arvada,CO
A00001657,Debra Brewer,56,Y,Y,3,MI,High School,Rent,Rutland,VT
A00004929,Eric Foster,56,Y,Y,3,LI,College,Own,Nashville,TN
A00007772,Charles Powers,49,Y,Y,2,HI,Bachelor,Mortgage,Panama City,FL
A00004958,James Tedford,58,Y,Y,6,LI,High School,Own,Billerica,MA
A00003901,Ernest Costello,56,Y,Y,5,LI,High School,Mortgage,Oklahoma City,OK
A00003860,Robert Gresham,37,N,Y,4,MI,High School,Mortgage,Savannah,GA
A00003415,Loren Mckinney,25,Y,Y,5,MI,Bachelor,Rent,Lunenburg,VT
A00009121,Hunter Mary,58,Y,Y,7,LI,College,Own,Montgomery,AL
A00006724,Gregg Bumgarner,44,Y,Y,2,HI,Masters,Rent,Pasadena,MD
A00006876,Corinne Ly,47,Y,Y,6,MI,PhD,Rent,Montgomery,AL
A00004283,Lorraine Taylor,25,Y,Y,6,MI,Bachelor,Mortgage,Arvada,CO
A00002483,Allan King,27,Y,Y,5,HI,Masters,Mortgage,Fayetteville,AR
A00007350,Noelle Mcdonald,26,Y,N,6,LI,Bachelor,Mortgage,Montgomery,AL
A00001476,David Bentley,25,Y,Y,7,HI,Bachelor,Rent,Fayetteville,AR
A00002473,Johana Guadian,44,Y,Y,7,LI,Bachelor,Mortgage,Van Buren,AR
A00001873,Ernestine Rynn,57,N,Y,3,MI,Bachelor,Mortgage,Anchorage,AK
A00002550,Jaclyn Bryand,46,Y,Y,2,MI,High School,Own,Louisville,KY
A00007080,Elizabeth Matteo,53,Y,Y,2,MI,High School,Mortgage,Manchester,CT
A00003361,Robert Sims,31,Y,N,3,MI,Bachelor,Mortgage,Glendale,AZ
A00007361,Erin Gonzales,29,Y,Y,5,MI,High School,Mortgage,Savannah,GA
A00002939,Mark Pickerel,60,Y,Y,7,HI,NA,Own,Arvada,CO
A00006906,Erma Gardner,28,N,Y,3,LI,Bachelor,Mortgage,Dennis,MA
A00005644,Crystal Duffy,53,N,Y,2,HI,Bachelor,Mortgage,Arvada,CO
A00009744,Teresa Vasquez,49,N,Y,6,MI,High School,Own,Louisville,KY
A00007082,Erin Martin,26,Y,Y,2,HI,High School,Rent,Fayetteville,AR
A00006250,Mark Heinen,37,Y,Y,6,LI,Bachelor,Mortgage,Anchorage,AK
A00000302,Chester Countryman,59,Y,Y,7,HI,MD,Own,Manchester,CT
A00006193,Janet Koch,31,Y,Y,7,LI,Bachelor,Own,Anchorage,AK
A00007414,Gloria Kealoha,40,Y,Y,5,MI,College,Own,Savannah,GA
A00004751,John Hill,36,Y,Y,2,MI,NA,Rent,Lynn,MA
A00000156,Ernest Hopkins,33,N,Y,7,MI,High School,Rent,Hayward,CA
A00004436,Paulette Ng,52,Y,Y,6,MI,MD,Own,Panama City,FL
A00001143,Ryan Fox,31,Y,Y,2,MI,Bachelor,Own,Savannah,GA
A00001981,Rebecca Barnes,45,N,N,3,HI,Bachelor,Rent,Louisville,KY
A00007949,Raquel Richardson,62,N,Y,7,LI,High School,Rent,Glendale,AZ
A00000086,Mildred Carey,61,Y,Y,6,LI,NA,Mortgage,Savannah,GA
A00004725,Maria Bush,51,Y,Y,3,LI,High School,Mortgage,Lyndon,VT
A00005345,Miguel Moore,30,Y,N,5,HI,NA,Rent,Nashville,TN
A00004037,Juan Becknell,36,Y,Y,7,MI,Bachelor,Rent,Montgomery,AL
A00000036,Traci Glenn,44,Y,Y,3,MI,Bachelor,Rent,Nashville,TN
A00001435,Harold Franklin,40,Y,Y,3,MI,Masters,Mortgage,West Brattleboro,VT
A00009684,Jeffrey Townsend,62,Y,Y,3,LI,Bachelor,Rent,Washington,DC
A00002177,Ervin Mcdonald,43,Y,Y,2,LI,College,Rent,Hadley,MA
A00000973,Judith Chapman,61,Y,Y,4,HI,College,Mortgage,Louisville,KY
A00001917,David Feagin,60,Y,Y,3,MI,Masters,Rent,Groton,CT
A00000253,Jerry Stevens,57,Y,Y,2,HI,High School,Mortgage,Quincy,MA
A00008885,Heidi Gomez,59,Y,N,7,HI,Bachelor,Own,Panama City Beach,FL
A00001270,David Bryan,59,Y,Y,6,MI,High School,Rent,Glendale,AZ
A00009068,Jolie Canfield,42,Y,Y,3,MI,Bachelor,Mortgage,Linda,CA
A00008750,Christine Daniels,59,N,Y,3,HI,Bachelor,Rent,Oklahoma City,OK
A00001293,Michael Beech,42,N,Y,7,LI,Bachelor,Mortgage,Fayetteville,AR
A00005793,Frances Wright,57,Y,N,2,HI,Bachelor,Own,Manchester,CT
A00005648,Christoper Parkes,38,N,N,2,MI,Bachelor,Mortgage,Fayetteville,AR
A00008205,Jeanne Bridges,36,Y,Y,7,MI,High School,Own,Washington,DC
A00002152,Leona Maye,28,N,Y,6,LI,Bachelor,Rent,Oklahoma City,OK
A00001378,Pasquale Polhemus,26,Y,Y,4,MI,Bachelor,Rent,Millersville,MD
A00000779,Jeffrey Johnson,38,N,Y,7,MI,PhD,Own,Millersville,MD
A00002119,James Stonecipher,37,Y,Y,5,MI,Bachelor,Rent,Walpole,MA
A00001660,Francine Schwartz,41,Y,Y,7,MI,Bachelor,Mortgage,Madera,CA
A00008563,Philip Johnson,43,Y,Y,2,MI,Bachelor,Own,Montgomery,AL
A00008080,Nancy Hemrich,49,Y,N,2,LI,PhD,Own,Panama City,FL
A00003882,Rose Silvio,43,N,Y,7,MI,Bachelor,Mortgage,Fayetteville,AR
A00004994,Madeline Smalls,46,Y,Y,6,LI,High School,Own,Anchorage,AK
A00009969,Rachelle Brewer,31,N,Y,7,MI,High School,Rent,Pioneer,CA
A00007601,Jean Floyd,32,N,Y,4,MI,Bachelor,Mortgage,Montgomery,AL
A00006171,Kathleen Tandy,49,Y,Y,3,HI,Bachelor,Mortgage,Washington,DC
A00005174,Charles Pierson,52,N,Y,7,LI,NA,Mortgage,Washington,DC
A00007165,Lisa Kuszynski,32,N,Y,6,MI,Bachelor,Mortgage,Pleasanton,CA
A00005240,David Rainer,29,Y,Y,6,HI,Bachelor,Rent,Oklahoma City,OK
A00006084,Muriel Ennen,57,N,Y,4,MI,High School,Own,Glendale,AZ
A00000724,Harold Penalosa,58,N,Y,3,MI,Masters,Rent,Farmington,AR
A00006774,Rita Mendoza,44,N,N,2,MI,Bachelor,Own,Saint Matthews,KY
A00009174,Emma Webb,55,Y,N,7,LI,High School,Rent,Oklahoma City,OK
A00007656,Matthew Fincham,37,Y,Y,7,LI,Bachelor,Own,Pasadena,MD
A00003578,Ricky Hedges,36,Y,Y,3,MI,High School,Own,Anchorage,AK
A00004707,Eufemia Irizarry,25,Y,Y,7,MI,Bachelor,Rent,Medford,MA
A00002028,Chris Deleon,53,Y,Y,5,LI,Bachelor,Rent,Oakland,CA
A00008028,Connie Osei,26,Y,Y,3,HI,College,Rent,Panama City,FL
A00005138,Wallace Allison,55,N,Y,4,HI,High School,Own,Brentwood,TN
A00005929,Anthony Shackford,34,Y,Y,2,LI,Bachelor,Mortgage,San Jose,CA
A00003301,Dennis Coffee,55,Y,Y,6,LI,Masters,Own,Manchester,CT
A00007500,Leroy Fletcher,30,Y,Y,3,HI,Bachelor,Own,Arvada,CO
A00004446,Carrie Alexander,32,N,Y,6,MI,Masters,Rent,Anchorage,AK
A00001704,Krishna Parker,64,Y,Y,3,MI,High School,Own,Anchorage,AK
A00000655,Kayla Charles,34,N,Y,4,HI,College,Rent,Fayetteville,AR
A00008972,Sharon Lyons,46,Y,Y,2,MI,College,Mortgage,Nashville,TN
A00005529,Joanna Hue,49,Y,Y,5,MI,PhD,Mortgage,Montgomery,AL
A00002746,Gary Perry,30,Y,Y,4,MI,College,Mortgage,Louisville,KY
A00003230,Mary Ladd,40,N,Y,6,LI,Bachelor,Rent,Anchorage,AK
A00005966,Maryann Roberts,58,N,Y,5,LI,Bachelor,Rent,Livermore,CA
A00001767,Orlando Hill,33,Y,Y,3,HI,Bachelor,Mortgage,Smartsville,CA
A00006380,Barbara Heck,54,Y,Y,7,MI,High School,Mortgage,Calhoun,GA
A00004460,Gayle Daniels,59,Y,Y,6,MI,College,Rent,Gambrills,MD
A00006054,Clark Wilde,62,Y,Y,5,MI,MD,Rent,Mammoth Lakes,CA
A00004246,Dean Drayton,39,Y,Y,2,MI,Masters,Rent,Oklahoma City,OK
A00001444,Gene Turner,38,N,Y,6,HI,Bachelor,Rent,Panama City,FL
A00008689,Delores Hall,45,Y,Y,7,MI,High School,Mortgage,Montgomery,AL
A00007092,Lucius Contreras,47,Y,Y,4,LI,Bachelor,Own,Panama City,FL
A00009475,Michael Gross,39,N,Y,2,LI,Bachelor,Own,Nashville,TN
A00002705,Betty Rodriguez,37,Y,Y,6,MI,College,Mortgage,Anchorage,AK
A00003605,Dennis Rye,25,Y,Y,3,LI,Bachelor,Own,Montgomery,AL
A00003011,Lisa Garcia,44,Y,Y,7,HI,High School,Rent,Oklahoma City,OK
A00001283,Erika Symons,27,N,Y,4,LI,Bachelor,Own,Brentwood,TN
A00008112,Celina Roman,38,Y,Y,5,HI,NA,Mortgage,Louisville,KY
A00000024,Harold Smith,26,N,Y,3,LI,Masters,Mortgage,Anchorage,AK
A00001717,Tarsha Fornes,45,Y,Y,3,HI,High School,Mortgage,Glen Burnie,MD
A00005297,Becky Bacon,26,N,Y,7,LI,Bachelor,Mortgage,Glen Burnie,MD
A00005058,Tabitha Janick,50,Y,Y,4,MI,High School,Mortgage,Midwest City,OK
A00007768,Corene Booker,49,Y,Y,6,MI,High School,Own,Washington,DC
A00005728,Neil Sanchez,53,N,N,4,HI,Bachelor,Mortgage,Watertown,MA
A00005221,Gregory Saenz,42,Y,Y,6,MI,Bachelor,Mortgage,Manchester,CT
A00005601,Susan Brule,27,N,Y,5,LI,Masters,Rent,Alameda,CA
A00005336,Anna Combs,58,Y,Y,6,HI,Masters,Rent,Dummerston,VT
A00008517,Elizabeth Chaplin,43,Y,Y,3,HI,Bachelor,Own,Louisville,KY
A00003359,Gladys Ingber,32,Y,Y,2,MI,Bachelor,Mortgage,Savannah,GA
A00002241,Tracy Acevedo,45,Y,Y,5,HI,High School,Rent,Washington,DC
A00008404,Pat Hunsberger,45,N,Y,4,MI,Bachelor,Own,Washington,DC
A00006035,Lorrie Gardner,27,Y,Y,6,MI,Bachelor,Mortgage,Montgomery,AL
A00002502,Scott Welling,58,Y,Y,4,MI,College,Rent,Fayetteville,AR
A00003037,Marilyn Creed,63,N,Y,3,MI,Bachelor,Mortgage,Washington,DC
A00003151,Portia Gilliland,53,Y,Y,3,MI,Masters,Mortgage,Chester,VT
A00005722,Terri Soriano,30,Y,N,7,MI,MD,Mortgage,Crownsville,MD
A00000085,Rachael Bell,34,N,Y,6,MI,College,Rent,Oklahoma City,OK
A00000175,Julia Blanton,56,Y,Y,5,LI,Masters,Own,Manchester,CT
A00004232,Branden Hall,44,N,Y,3,MI,High School,Rent,Montgomery,AL
A00003726,Constance Eggleston,59,Y,Y,5,HI,Bachelor,Rent,Panama City,FL
A00004666,Michael Leblanc,41,Y,Y,3,LI,High School,Own,Glendale,AZ
A00000617,Silas Young,25,Y,Y,6,HI,Bachelor,Own,Glen Burnie,MD
A00007870,Tangela Doyle,42,Y,Y,4,MI,High School,Own,Manchester,CT
A00004874,Carlos Peele,63,Y,Y,7,MI,NA,Rent,Woodland,CA
A00005166,Sara Mitchum,36,N,Y,5,MI,Masters,Mortgage,Glen Burnie,MD
A00002395,Jeanetta Rottman,32,Y,Y,5,LI,NA,Rent,Reading,MA
A00009291,Raymond Hedden,55,Y,Y,7,LI,Bachelor,Own,Arvada,CO
A00008742,Jeffery Gray,29,Y,N,3,LI,Bachelor,Rent,Glendale,AZ
A00009154,Madeline Ham,61,Y,Y,7,MI,NA,Own,Montgomery,AL
A00009772,Fred Moilanen,47,Y,Y,5,MI,Masters,Mortgage,Montgomery,AL
A00008405,Bobby Fisher,36,Y,Y,7,MI,High School,Own,Pooler,GA
A00009966,Brian Ruble,33,Y,Y,4,LI,Masters,Rent,Montgomery,AL
A00000957,Patricia King,58,N,Y,4,MI,NA,Own,Arvada,CO
A00008549,David Parkison,43,N,Y,4,MI,College,Rent,Anchorage,AK
A00004843,Heidi Leon,27,N,Y,2,MI,High School,Mortgage,Linthicum Heights,MD
A00006506,Margie Lariviere,63,Y,Y,7,HI,Bachelor,Rent,Annapolis,MD
A00005907,Cynthia Worker,52,Y,Y,3,LI,Masters,Own,Pleasanton,CA
A00000727,Robert Fritz,33,Y,Y,6,HI,High School,Own,Roseville,CA
A00007846,Justin Lee,47,Y,Y,7,LI,MD,Mortgage,Panama City Beach,FL
A00003053,Derek David,51,Y,Y,5,MI,Bachelor,Rent,Mountain View,CA
A00009029,Willie Verch,56,Y,Y,7,MI,Bachelor,Own,Manchester,CT
A00009478,Julius Chartier,55,Y,Y,3,HI,High School,Mortgage,Somerville,MA
A00009310,Ralph Bilsborough,60,Y,Y,4,MI,High School,Rent,Groton,CT
A00006334,Brent Funchess,53,N,Y,5,HI,Bachelor,Own,Washington,DC
A00006017,Virginia Schwarz,52,N,Y,3,HI,College,Rent,Peoria,AZ
A00005577,Robert Armstead,31,Y,Y,3,HI,PhD,Own,Glen Burnie,MD
A00007763,Kristin Rios,30,Y,Y,2,HI,Bachelor,Own,Montgomery,AL
A00007110,Elizabeth Miranda,29,Y,Y,2,MI,College,Own,Louisville,KY
A00009000,Linda Peterson,50,Y,Y,5,LI,PhD,Rent,Farmington,AR
A00001406,Ernestine Leonard,41,N,Y,5,LI,Bachelor,Own,Castro Valley,CA
A00004755,Mary Bolton,43,N,Y,5,MI,Masters,Mortgage,Youngstown,FL
A00009575,Gwendolyn Watson,29,N,Y,2,LI,Bachelor,Rent,Fayetteville,AR
A00007603,Elmer Hall,50,Y,Y,6,MI,Bachelor,Rent,Arvada,CO
A00004421,Charles Cardiel,25,Y,N,4,HI,NA,Rent,Savannah,GA
A00000667,Joseph Mowles,35,Y,Y,4,HI,College,Rent,Oakland,CA
A00006670,Don Conner,59,Y,Y,5,HI,NA,Own,Panama City Beach,FL
A00007567,Dawn Sandoval,54,N,Y,4,HI,Bachelor,Mortgage,Arvada,CO
A00004029,Theresa Denton,62,N,Y,3,LI,High School,Own,Peoria,AZ
A00001018,Earlene Blue,25,Y,Y,5,HI,Bachelor,Rent,Arvada,CO
A00003024,Joel Brown,31,Y,Y,6,MI,Masters,Rent,Glen Burnie,MD
A00009831,Vicki Means,26,Y,Y,5,HI,Bachelor,Mortgage,Glendale,AZ
A00003790,James Cook,61,Y,Y,2,MI,Masters,Rent,Montgomery,AL
A00008904,Lin Knight,55,Y,N,3,LI,Bachelor,Own,Fayetteville,AR
A00001706,Rosemary Scott,37,Y,Y,2,LI,NA,Own,Louisville,KY
A00000618,Dorothy Seel,47,Y,Y,7,MI,Bachelor,Rent,Savannah,GA
A00006629,Opal Hernandez,29,N,Y,5,MI,Bachelor,Mortgage,Glendale,AZ
A00008917,Rachel Rogers,38,Y,Y,2,HI,Bachelor,Mortgage,Washington,DC
A00003443,Jim Mcleod,42,N,Y,6,MI,Bachelor,Rent,Montgomery,AL
A00002989,Rena Clark,57,Y,N,5,MI,Bachelor,Own,Edmond,OK
A00006410,Daniel Kinslow,59,N,Y,4,LI,Masters,Mortgage,Glendale,AZ
A00005143,Gregory Hardaway,47,Y,Y,4,LI,PhD,Own,Savannah,GA
A00001232,Crystal Coburn,51,N,Y,2,HI,Bachelor,Mortgage,Saint Albans City,VT
A00001817,William Farley,60,Y,Y,3,LI,Bachelor,Own,Anchorage,AK
A00000012,Robert Greeson,33,Y,Y,6,HI,High School,Own,Manchester,CT
A00008237,Joseph Fisher,50,N,Y,2,HI,Masters,Own,Glendale,AZ
A00007971,Alesia Radcliffe,61,Y,Y,5,MI,Bachelor,Rent,Nashville,TN
A00004293,Jose Hutchinson,54,Y,Y,2,HI,MD,Mortgage,Manchester,CT
A00001277,Mary Leach,34,Y,Y,3,MI,Bachelor,Own,Fremont,CA
A00004650,Patricia Stella,38,Y,Y,6,MI,Bachelor,Rent,Cupertino,CA
A00007749,Juanita Mcconnell,37,Y,Y,5,HI,Masters,Mortgage,Nashville,TN
A00000003,Peggy House,25,N,Y,4,HI,Bachelor,Mortgage,Aurora,CO
A00009380,Louis Griffin,54,N,Y,3,MI,High School,Mortgage,Manchester,CT
A00006546,Jerry Adkins,49,Y,Y,7,MI,Masters,Mortgage,Arvada,CO
A00002224,Katherine Mushtaq,42,Y,Y,3,HI,Bachelor,Mortgage,Anchorage,AK
A00001785,Niesha Coard,48,Y,Y,7,LI,Bachelor,Own,Washington,DC
A00007038,Leatha Nicholas,39,Y,Y,3,MI,NA,Rent,Poultney,VT
A00009388,Jewell Church,41,Y,Y,7,LI,Bachelor,Mortgage,Savannah,GA
A00009670,Ina Hughes,33,Y,Y,4,HI,Bachelor,Own,Glendale,AZ
A00003530,Mary Escalera,51,N,Y,3,MI,High School,Rent,San Leandro,CA
A00008026,Michele Thompson,39,Y,Y,6,MI,High School,Own,Louisville,KY
A00002247,Cynthia Lott,47,Y,Y,3,HI,PhD,Mortgage,Montgomery,AL
A00005970,Rebecca Maldonado,37,Y,Y,4,HI,Masters,Mortgage,Washington,DC
A00009017,Annie Rockett,57,N,Y,2,MI,Bachelor,Rent,Anchorage,AK
A00007163,Robert Holmes,49,N,Y,5,LI,Bachelor,Own,Livermore,CA
A00000846,Joseph Blassingame,43,N,Y,6,HI,High School,Mortgage,Boulder,CO
A00002168,Deborah Wilson,51,Y,N,3,LI,Bachelor,Rent,Brentwood,TN
A00004470,Daniel Brown,28,Y,N,6,MI,Bachelor,Mortgage,Glendale,AZ
A00008283,Donna Johnson,55,N,Y,6,HI,PhD,Own,Stowe,VT
A00001048,Vernon Salisbury,47,N,N,3,MI,Bachelor,Rent,Manchester,CT
A00000500,Curtis Eldridge,33,Y,Y,2,HI,High School,Rent,Montgomery,AL
A00006696,Angie Preister,48,Y,Y,2,HI,Masters,Mortgage,Revere,MA
A00004225,Susan Estes,25,Y,Y,7,MI,Masters,Mortgage,Lincoln,CA
A00005918,Leonard Jordan,38,Y,N,2,MI,High School,Rent,Montgomery,AL
A00004655,Mary Merritt,39,Y,Y,2,LI,MD,Mortgage,Nashville,TN
A00005534,Larry Peters,50,Y,Y,2,LI,Bachelor,Mortgage,Glendale,AZ
A00005656,Shirley Boltz,25,N,Y,7,MI,College,Own,Montgomery,AL
A00004535,Martin Floyd,55,N,Y,7,LI,NA,Mortgage,Panama City Beach,FL
A00007040,Nick Rowley,60,Y,Y,7,MI,College,Mortgage,Newark,CA
A00009636,Donnie Peterson,59,N,Y,7,HI,MD,Rent,Panama City Beach,FL
A00007536,Christopher Stull,27,Y,Y,6,HI,Bachelor,Own,,VT
A00002621,Marion Clement,25,N,Y,2,LI,High School,Mortgage,Fayetteville,AR
A00002396,Thomas Allen,52,N,Y,7,MI,Masters,Mortgage,Manchester,CT
A00009112,Peggy Mildren,64,N,Y,2,HI,High School,Mortgage,,VT
A00003561,Maria Rahm,30,Y,Y,5,HI,High School,Rent,Arvada,CO
A00000172,Ernest Jolissaint,44,Y,Y,5,LI,High School,Mortgage,Severn,MD
A00006999,Marian Carlson,54,Y,Y,7,LI,Masters,Mortgage,Louisville,KY
A00001010,Kayla Williams,38,Y,Y,7,MI,Masters,Own,Anchorage,AK
A00007342,Erica Hamson,58,Y,Y,5,MI,Bachelor,Own,Arvada,CO
A00004730,Robert Rowold,63,Y,Y,5,MI,Bachelor,Own,Fayetteville,AR
A00005972,Iris Playford,50,N,Y,2,HI,Bachelor,Own,Annapolis,MD
A00004159,William Lau,54,Y,Y,7,MI,High School,Rent,Washington,DC
